Instant,WindPark,Producer,Forecasted,Produced
05/01/2023 14:00:00,Sea park,Green Power Inc.,26.51970158,25.48588089
05/01/2023 15:00:00,Sea park,Green Power Inc.,29.53950864,30
05/01/2023 16:00:00,Sea park,Green Power Inc.,30,30
05/01/2023 17:00:00,Sea park,Green Power Inc.,27.25181289,26.65828917
05/01/2023 18:00:00,Sea park,Green Power Inc.,24.15375541,23.31470003
05/01/2023 19:00:00,Sea park,Green Power Inc.,27.97510668,30
05/01/2023 20:00:00,Sea park,Green Power Inc.,23.82486902,23.77785657
05/01/2023 21:00:00,Sea park,Green Power Inc.,28.5699421,29.82050838
05/01/2023 22:00:00,Sea park,Green Power Inc.,28.62140839,28.16495541
05/01/2023 23:00:00,Sea park,Green Power Inc.,25.47739771,23.83200007
06/01/2023 00:00:00,Sea park,Green Power Inc.,21.12031596,20.15918304
06/01/2023 01:00:00,Sea park,Green Power Inc.,22.2232156,23.87680101
06/01/2023 02:00:00,Sea park,Green Power Inc.,21.44023349,20.31172435
06/01/2023 03:00:00,Sea park,Green Power Inc.,17.59648095,14.97831565
06/01/2023 04:00:00,Sea park,Green Power Inc.,18.608689,21.38704
06/01/2023 05:00:00,Sea park,Green Power Inc.,21.07769987,20.77951235
06/01/2023 06:00:00,Sea park,Green Power Inc.,24.31372324,25.26153152
06/01/2023 07:00:00,Sea park,Green Power Inc.,26.81339142,27.05442973
06/01/2023 08:00:00,Sea park,Green Power Inc.,30,30
06/01/2023 09:00:00,Sea park,Green Power Inc.,29.64774177,29.50016477
06/01/2023 10:00:00,Sea park,Green Power Inc.,30,30
06/01/2023 11:00:00,Sea park,Green Power Inc.,26.59534661,24.28272503
06/01/2023 12:00:00,Sea park,Green Power Inc.,29.34814433,30
06/01/2023 13:00:00,Sea park,Green Power Inc.,25.17895391,23.48904382
06/01/2023 14:00:00,Sea park,Green Power Inc.,30,30
06/01/2023 15:00:00,Sea park,Green Power Inc.,26.90024397,24.32772738
06/01/2023 16:00:00,Sea park,Green Power Inc.,26.44535539,28.11689801
06/01/2023 17:00:00,Sea park,Green Power Inc.,26.88310048,26.11694013
06/01/2023 18:00:00,Sea park,Green Power Inc.,23.66617363,21.66212643
06/01/2023 19:00:00,Sea park,Green Power Inc.,19.84167405,19.25872835
06/01/2023 20:00:00,Sea park,Green Power Inc.,17.65461768,16.58518056
06/01/2023 21:00:00,Sea park,Green Power Inc.,21.6513242,26.04376814
06/01/2023 22:00:00,Sea park,Green Power Inc.,26.09767245,26.14813747
06/01/2023 23:00:00,Sea park,Green Power Inc.,30,30
07/01/2023 00:00:00,Sea park,Green Power Inc.,25.55333499,24.43205197
07/01/2023 01:00:00,Sea park,Green Power Inc.,20.7531354,17.65272407
07/01/2023 02:00:00,Sea park,Green Power Inc.,21.44627775,21.6074835
07/01/2023 03:00:00,Sea park,Green Power Inc.,18.70476249,17.94871359
07/01/2023 04:00:00,Sea park,Green Power Inc.,17.15410135,16.80023182
07/01/2023 05:00:00,Sea park,Green Power Inc.,18.4787508,19.94106272
07/01/2023 06:00:00,Sea park,Green Power Inc.,19.89658812,19.86967716
07/01/2023 07:00:00,Sea park,Green Power Inc.,22.69337162,23.06295829
07/01/2023 08:00:00,Sea park,Green Power Inc.,23.54212264,23.78893348
07/01/2023 09:00:00,Sea park,Green Power Inc.,27.86956312,29.85249362
07/01/2023 10:00:00,Sea park,Green Power Inc.,26.6821843,26.6233671
07/01/2023 11:00:00,Sea park,Green Power Inc.,21.84165928,21.53080878
07/01/2023 12:00:00,Sea park,Green Power Inc.,24.80742172,25.03042369
07/01/2023 13:00:00,Sea park,Green Power Inc.,22.78935613,21.06644902
07/01/2023 14:00:00,Sea park,Green Power Inc.,21.01410107,21.00384279
07/01/2023 15:00:00,Sea park,Green Power Inc.,16.7149898,14.13904212
07/01/2023 16:00:00,Sea park,Green Power Inc.,20.70112937,20.93617237
07/01/2023 17:00:00,Sea park,Green Power Inc.,24.35756227,25.08379728
07/01/2023 18:00:00,Sea park,Green Power Inc.,20.16703236,15.78399713
07/01/2023 19:00:00,Sea park,Green Power Inc.,15.18898793,14.7552083
07/01/2023 20:00:00,Sea park,Green Power Inc.,16.17896687,17.4772976
07/01/2023 21:00:00,Sea park,Green Power Inc.,19.76996358,20.82191577
07/01/2023 22:00:00,Sea park,Green Power Inc.,22.82485141,24.48546228
07/01/2023 23:00:00,Sea park,Green Power Inc.,20.50336375,19.7838096
08/01/2023 00:00:00,Sea park,Green Power Inc.,16.45041273,13.66096341
08/01/2023 01:00:00,Sea park,Green Power Inc.,12.8335513,12.47485331
08/01/2023 02:00:00,Sea park,Green Power Inc.,15.58919504,16.35870406
08/01/2023 03:00:00,Sea park,Green Power Inc.,14.37647935,13.79585266
08/01/2023 04:00:00,Sea park,Green Power Inc.,12.80221571,11.98267137
08/01/2023 05:00:00,Sea park,Green Power Inc.,9.829011415,9.166750784
08/01/2023 06:00:00,Sea park,Green Power Inc.,9.995279097,10.2836954
08/01/2023 07:00:00,Sea park,Green Power Inc.,10.42763598,10.47590865
08/01/2023 08:00:00,Sea park,Green Power Inc.,9.410805105,8.89401033
08/01/2023 09:00:00,Sea park,Green Power Inc.,11.83881694,13.11830314
08/01/2023 10:00:00,Sea park,Green Power Inc.,10.41795701,10.0223666
08/01/2023 11:00:00,Sea park,Green Power Inc.,8.054102264,6.841613252
08/01/2023 12:00:00,Sea park,Green Power Inc.,5.565004287,4.531351225
08/01/2023 13:00:00,Sea park,Green Power Inc.,2.157469332,2.076277543
08/01/2023 14:00:00,Sea park,Green Power Inc.,2.251594871,2.297257447
08/01/2023 15:00:00,Sea park,Green Power Inc.,5.794347901,7.225566821
08/01/2023 16:00:00,Sea park,Green Power Inc.,9.975921391,11.73944116
08/01/2023 17:00:00,Sea park,Green Power Inc.,8.915437398,6.280495262
08/01/2023 18:00:00,Sea park,Green Power Inc.,12.76237211,18.00725911
08/01/2023 19:00:00,Sea park,Green Power Inc.,7.865321974,4.217520582
08/01/2023 20:00:00,Sea park,Green Power Inc.,9.03920446,12.37125299
08/01/2023 21:00:00,Sea park,Green Power Inc.,10.64119352,9.248448403
08/01/2023 22:00:00,Sea park,Green Power Inc.,8.083493324,7.512663569
08/01/2023 23:00:00,Sea park,Green Power Inc.,10.20937895,11.48388626
09/01/2023 00:00:00,Sea park,Green Power Inc.,13.8216463,15.51310348
09/01/2023 01:00:00,Sea park,Green Power Inc.,9.188725543,7.845190184
09/01/2023 02:00:00,Sea park,Green Power Inc.,10.08966187,10.80273977
09/01/2023 03:00:00,Sea park,Green Power Inc.,14.67599736,17.09040282
09/01/2023 04:00:00,Sea park,Green Power Inc.,11.05858296,7.076552328
09/01/2023 05:00:00,Sea park,Green Power Inc.,6.66736951,6.413246294
09/01/2023 06:00:00,Sea park,Green Power Inc.,4.396106696,3.49932636
09/01/2023 07:00:00,Sea park,Green Power Inc.,0.323192456,0.195898756
09/01/2023 08:00:00,Sea park,Green Power Inc.,0,0
09/01/2023 09:00:00,Sea park,Green Power Inc.,0,0
09/01/2023 10:00:00,Sea park,Green Power Inc.,0,0
09/01/2023 11:00:00,Sea park,Green Power Inc.,4.845348653,7.473428572
09/01/2023 12:00:00,Sea park,Green Power Inc.,4.434942289,4.433004144
09/01/2023 13:00:00,Sea park,Green Power Inc.,0,0
09/01/2023 14:00:00,Sea park,Green Power Inc.,0,0
09/01/2023 15:00:00,Sea park,Green Power Inc.,3.821947745,4.225659318
09/01/2023 16:00:00,Sea park,Green Power Inc.,6.233848152,7.14550411
09/01/2023 17:00:00,Sea park,Green Power Inc.,4.516409838,3.686431709
09/01/2023 18:00:00,Sea park,Green Power Inc.,8.614667152,11.17485447
09/01/2023 19:00:00,Sea park,Green Power Inc.,6.515604593,2.535520166
09/01/2023 20:00:00,Sea park,Green Power Inc.,4.421337002,5.273577907
09/01/2023 21:00:00,Sea park,Green Power Inc.,2.574900067,1.539324253
09/01/2023 22:00:00,Sea park,Green Power Inc.,6.615725463,6.70253685
09/01/2023 23:00:00,Sea park,Green Power Inc.,5.105488696,4.834569876
10/01/2023 00:00:00,Sea park,Green Power Inc.,0.289469355,0
10/01/2023 01:00:00,Sea park,Green Power Inc.,0,0
10/01/2023 02:00:00,Sea park,Green Power Inc.,2.688206326,5.254409721
10/01/2023 03:00:00,Sea park,Green Power Inc.,3.354225173,3.325264883
10/01/2023 04:00:00,Sea park,Green Power Inc.,1.946658984,0.799423748
10/01/2023 05:00:00,Sea park,Green Power Inc.,0,0
10/01/2023 06:00:00,Sea park,Green Power Inc.,4.698324966,6.105855035
10/01/2023 07:00:00,Sea park,Green Power Inc.,0,0
10/01/2023 08:00:00,Sea park,Green Power Inc.,0,0
10/01/2023 09:00:00,Sea park,Green Power Inc.,0,0
10/01/2023 10:00:00,Sea park,Green Power Inc.,0,0
10/01/2023 11:00:00,Sea park,Green Power Inc.,0.308777576,0.486064038
10/01/2023 12:00:00,Sea park,Green Power Inc.,3.951422726,6.4875244
10/01/2023 13:00:00,Sea park,Green Power Inc.,6.079024269,5.75932492
10/01/2023 14:00:00,Sea park,Green Power Inc.,3.999256049,3.743184326
10/01/2023 15:00:00,Sea park,Green Power Inc.,5.453022177,6.336975507
10/01/2023 16:00:00,Sea park,Green Power Inc.,1.203761143,0
10/01/2023 17:00:00,Sea park,Green Power Inc.,2.883127113,4.74858963
10/01/2023 18:00:00,Sea park,Green Power Inc.,7.462388951,9.678637954
10/01/2023 19:00:00,Sea park,Green Power Inc.,11.77941469,11.7975725
10/01/2023 20:00:00,Sea park,Green Power Inc.,8.220541887,4.988336754
10/01/2023 21:00:00,Sea park,Green Power Inc.,13.0714183,14.27771841
10/01/2023 22:00:00,Sea park,Green Power Inc.,15.1482628,15.7366423
10/01/2023 23:00:00,Sea park,Green Power Inc.,16.4016535,17.0137444
11/01/2023 00:00:00,Sea park,Green Power Inc.,11.78396507,8.737878714
11/01/2023 01:00:00,Sea park,Green Power Inc.,14.01778067,14.087384
11/01/2023 02:00:00,Sea park,Green Power Inc.,10.50173756,8.076316498
11/01/2023 03:00:00,Sea park,Green Power Inc.,8.19675034,8.212876766
11/01/2023 04:00:00,Sea park,Green Power Inc.,5.592502894,4.134152311
11/01/2023 05:00:00,Sea park,Green Power Inc.,8.984861819,9.285473038
11/01/2023 06:00:00,Sea park,Green Power Inc.,5.128165642,3.073925255
11/01/2023 07:00:00,Sea park,Green Power Inc.,9.016104394,13.79846602
11/01/2023 08:00:00,Sea park,Green Power Inc.,7.671085917,1.766900162
11/01/2023 09:00:00,Sea park,Green Power Inc.,7.501871643,11.46417622
11/01/2023 10:00:00,Sea park,Green Power Inc.,6.280182684,3.124802346
11/01/2023 11:00:00,Sea park,Green Power Inc.,11.19178193,15.94671912
11/01/2023 12:00:00,Sea park,Green Power Inc.,15.25173771,15.08640782
11/01/2023 13:00:00,Sea park,Green Power Inc.,16.83685918,18.04916153
11/01/2023 14:00:00,Sea park,Green Power Inc.,20.86577472,23.52572603
11/01/2023 15:00:00,Sea park,Green Power Inc.,16.76640846,10.95580712
11/01/2023 16:00:00,Sea park,Green Power Inc.,21.6865167,24.98436436
11/01/2023 17:00:00,Sea park,Green Power Inc.,17.95046154,12.39642983
11/01/2023 18:00:00,Sea park,Green Power Inc.,16.48407978,17.82570086
11/01/2023 19:00:00,Sea park,Green Power Inc.,21.37087227,23.28018312
11/01/2023 20:00:00,Sea park,Green Power Inc.,16.80400839,14.25910549
11/01/2023 21:00:00,Sea park,Green Power Inc.,17.51227019,18.7482826
11/01/2023 22:00:00,Sea park,Green Power Inc.,12.76697584,12.44335509
11/01/2023 23:00:00,Sea park,Green Power Inc.,16.36310458,20.07303603
12/01/2023 00:00:00,Sea park,Green Power Inc.,21.05071685,21.66667084
12/01/2023 01:00:00,Sea park,Green Power Inc.,24.75003767,25.41816611
12/01/2023 02:00:00,Sea park,Green Power Inc.,25.52661077,25.52827693
12/01/2023 03:00:00,Sea park,Green Power Inc.,22.80649797,21.90577044
12/01/2023 04:00:00,Sea park,Green Power Inc.,22.10147257,22.19185622
12/01/2023 05:00:00,Sea park,Green Power Inc.,24.19198736,25.63757884
12/01/2023 06:00:00,Sea park,Green Power Inc.,21.61658151,19.56917711
12/01/2023 07:00:00,Sea park,Green Power Inc.,17.31360778,15.48760776
12/01/2023 08:00:00,Sea park,Green Power Inc.,14.10223778,13.82314513
12/01/2023 09:00:00,Sea park,Green Power Inc.,13.29451553,13.26259702
12/01/2023 10:00:00,Sea park,Green Power Inc.,9.332299914,7.141718472
12/01/2023 11:00:00,Sea park,Green Power Inc.,6.930426829,6.855178041
12/01/2023 12:00:00,Sea park,Green Power Inc.,2.118597061,0
12/01/2023 13:00:00,Sea park,Green Power Inc.,0.981686025,1.383630554
12/01/2023 14:00:00,Sea park,Green Power Inc.,2.314514307,3.15300319
12/01/2023 15:00:00,Sea park,Green Power Inc.,0,0
12/01/2023 16:00:00,Sea park,Green Power Inc.,0,0
12/01/2023 17:00:00,Sea park,Green Power Inc.,0,0
12/01/2023 18:00:00,Sea park,Green Power Inc.,0.773868647,1.483771261
12/01/2023 19:00:00,Sea park,Green Power Inc.,1.805271379,1.956357263
12/01/2023 20:00:00,Sea park,Green Power Inc.,4.579128745,4.976817911
12/01/2023 21:00:00,Sea park,Green Power Inc.,9.526792914,13.52173156
12/01/2023 22:00:00,Sea park,Green Power Inc.,10.79762121,10.26773458
12/01/2023 23:00:00,Sea park,Green Power Inc.,9.071840982,8.405552719
13/01/2023 00:00:00,Sea park,Green Power Inc.,11.11301843,12.81908044
13/01/2023 01:00:00,Sea park,Green Power Inc.,11.08843898,10.80825695
13/01/2023 02:00:00,Sea park,Green Power Inc.,11.04242938,11.26604182
13/01/2023 03:00:00,Sea park,Green Power Inc.,12.00483817,12.67310893
13/01/2023 04:00:00,Sea park,Green Power Inc.,14.22278483,14.76014056
13/01/2023 05:00:00,Sea park,Green Power Inc.,16.00675598,16.38862734
13/01/2023 06:00:00,Sea park,Green Power Inc.,15.69416765,15.40055558
13/01/2023 07:00:00,Sea park,Green Power Inc.,20.33563866,22.76520684
13/01/2023 08:00:00,Sea park,Green Power Inc.,18.63045812,14.60985219
13/01/2023 09:00:00,Sea park,Green Power Inc.,16.08993776,17.36437083
13/01/2023 10:00:00,Sea park,Green Power Inc.,16.99119273,16.7152742
13/01/2023 11:00:00,Sea park,Green Power Inc.,20.19298484,22.95104765
13/01/2023 12:00:00,Sea park,Green Power Inc.,18.62681501,15.80919082
13/01/2023 13:00:00,Sea park,Green Power Inc.,21.92306903,24.44208235
13/01/2023 14:00:00,Sea park,Green Power Inc.,17.69054216,13.71898342
13/01/2023 15:00:00,Sea park,Green Power Inc.,12.87086942,12.17258068
13/01/2023 16:00:00,Sea park,Green Power Inc.,9.686213351,7.385446962
13/01/2023 17:00:00,Sea park,Green Power Inc.,10.07179979,10.27320375
13/01/2023 18:00:00,Sea park,Green Power Inc.,10.22532976,10.18227342
13/01/2023 19:00:00,Sea park,Green Power Inc.,13.89382199,17.01819056
13/01/2023 20:00:00,Sea park,Green Power Inc.,15.46025035,15.09240368
13/01/2023 21:00:00,Sea park,Green Power Inc.,11.97557369,9.855736662
13/01/2023 22:00:00,Sea park,Green Power Inc.,15.28182947,17.01004733
13/01/2023 23:00:00,Sea park,Green Power Inc.,17.48980122,17.91983218
14/01/2023 00:00:00,Sea park,Green Power Inc.,21.23506358,22.95473659
14/01/2023 01:00:00,Sea park,Green Power Inc.,17.79935369,15.00841377
14/01/2023 02:00:00,Sea park,Green Power Inc.,14.52459049,14.43286446
14/01/2023 03:00:00,Sea park,Green Power Inc.,10.45052751,8.705688347
14/01/2023 04:00:00,Sea park,Green Power Inc.,5.774497075,3.989274389
14/01/2023 05:00:00,Sea park,Green Power Inc.,5.829279214,6.601981958
14/01/2023 06:00:00,Sea park,Green Power Inc.,1.590948476,0.870912767
14/01/2023 07:00:00,Sea park,Green Power Inc.,6.327857073,9.714713824
14/01/2023 08:00:00,Sea park,Green Power Inc.,3.919908674,2.064519717
14/01/2023 09:00:00,Sea park,Green Power Inc.,7.314392293,7.906498706
14/01/2023 10:00:00,Sea park,Green Power Inc.,3.038248463,0
14/01/2023 11:00:00,Sea park,Green Power Inc.,7.569688716,8.705317501
14/01/2023 12:00:00,Sea park,Green Power Inc.,4.350992595,1.884049346
14/01/2023 13:00:00,Sea park,Green Power Inc.,4.127934118,5.269868353
14/01/2023 14:00:00,Sea park,Green Power Inc.,6.301300272,6.784785943
14/01/2023 15:00:00,Sea park,Green Power Inc.,8.511807199,9.722885959
14/01/2023 16:00:00,Sea park,Green Power Inc.,12.48066918,14.27150196
14/01/2023 17:00:00,Sea park,Green Power Inc.,17.15961434,19.93500352
14/01/2023 18:00:00,Sea park,Green Power Inc.,19.34653654,19.14004811
14/01/2023 19:00:00,Sea park,Green Power Inc.,15.38787205,13.42572491
14/01/2023 20:00:00,Sea park,Green Power Inc.,16.57537887,17.07930416
14/01/2023 21:00:00,Sea park,Green Power Inc.,16.53277948,16.01441542
14/01/2023 22:00:00,Sea park,Green Power Inc.,19.83701959,22.93910294
14/01/2023 23:00:00,Sea park,Green Power Inc.,17.78270788,12.80185197
15/01/2023 00:00:00,Sea park,Green Power Inc.,13.64525453,14.34114469
15/01/2023 01:00:00,Sea park,Green Power Inc.,15.26937434,15.40176712
15/01/2023 02:00:00,Sea park,Green Power Inc.,14.78755454,14.66934589
15/01/2023 03:00:00,Sea park,Green Power Inc.,10.43693795,6.955879808
15/01/2023 04:00:00,Sea park,Green Power Inc.,8.069499199,8.391204576
15/01/2023 05:00:00,Sea park,Green Power Inc.,10.12694635,10.95288989
15/01/2023 06:00:00,Sea park,Green Power Inc.,8.887647417,7.889931243
15/01/2023 07:00:00,Sea park,Green Power Inc.,12.2029173,15.71029187
15/01/2023 08:00:00,Sea park,Green Power Inc.,13.05269179,12.76607531
15/01/2023 09:00:00,Sea park,Green Power Inc.,13.94389993,14.6655814
15/01/2023 10:00:00,Sea park,Green Power Inc.,9.753389957,5.240737438
15/01/2023 11:00:00,Sea park,Green Power Inc.,7.853322107,9.143313147
15/01/2023 12:00:00,Sea park,Green Power Inc.,6.277155422,5.987528239
15/01/2023 13:00:00,Sea park,Green Power Inc.,10.60203514,12.65887808
15/01/2023 14:00:00,Sea park,Green Power Inc.,6.352935585,0.287075289
15/01/2023 15:00:00,Sea park,Green Power Inc.,1.829984061,1.976474072
15/01/2023 16:00:00,Sea park,Green Power Inc.,3.186764839,3.549663288
15/01/2023 17:00:00,Sea park,Green Power Inc.,4.408193752,4.730252435
15/01/2023 18:00:00,Sea park,Green Power Inc.,5.529147039,5.623437823
15/01/2023 19:00:00,Sea park,Green Power Inc.,1.477602815,0
15/01/2023 20:00:00,Sea park,Green Power Inc.,2.275958853,4.220219085
15/01/2023 21:00:00,Sea park,Green Power Inc.,1.578020358,0
15/01/2023 22:00:00,Sea park,Green Power Inc.,5.118226839,6.315893979
15/01/2023 23:00:00,Sea park,Green Power Inc.,9.451399181,9.520981159
28/12/2022 00:00:00,Woody park,Green Power Inc.,5.789511483,4.820700965
28/12/2022 01:00:00,Woody park,Green Power Inc.,5.674891573,6.241801411
28/12/2022 02:00:00,Woody park,Green Power Inc.,4.450241511,4.240918949
28/12/2022 03:00:00,Woody park,Green Power Inc.,0.720020381,0
28/12/2022 04:00:00,Woody park,Green Power Inc.,0,0
28/12/2022 05:00:00,Woody park,Green Power Inc.,0,0
28/12/2022 06:00:00,Woody park,Green Power Inc.,0,0
28/12/2022 07:00:00,Woody park,Green Power Inc.,3.636231354,4.90659191
28/12/2022 08:00:00,Woody park,Green Power Inc.,8.63387232,12.15512576
28/12/2022 09:00:00,Woody park,Green Power Inc.,3.725531412,2.538110776
28/12/2022 10:00:00,Woody park,Green Power Inc.,2.367297815,2.301492059
28/12/2022 11:00:00,Woody park,Green Power Inc.,4.977494159,6.874076811
28/12/2022 12:00:00,Woody park,Green Power Inc.,0.743167134,0
28/12/2022 13:00:00,Woody park,Green Power Inc.,0,0
28/12/2022 14:00:00,Woody park,Green Power Inc.,0,0
28/12/2022 15:00:00,Woody park,Green Power Inc.,0.141197311,0.179762884
28/12/2022 16:00:00,Woody park,Green Power Inc.,0,0
28/12/2022 17:00:00,Woody park,Green Power Inc.,0,0
28/12/2022 18:00:00,Woody park,Green Power Inc.,1.146094519,1.651916404
28/12/2022 19:00:00,Woody park,Green Power Inc.,0,0
28/12/2022 20:00:00,Woody park,Green Power Inc.,1.707301222,3.156619985
28/12/2022 21:00:00,Woody park,Green Power Inc.,3.343349548,3.423613927
28/12/2022 22:00:00,Woody park,Green Power Inc.,2.744419275,2.496550744
28/12/2022 23:00:00,Woody park,Green Power Inc.,7.061858161,8.348382132
29/12/2022 00:00:00,Woody park,Green Power Inc.,7.33458639,7.297524267
29/12/2022 01:00:00,Woody park,Green Power Inc.,4.35897499,1.585362538
29/12/2022 02:00:00,Woody park,Green Power Inc.,1.716359458,1.814754118
29/12/2022 03:00:00,Woody park,Green Power Inc.,4.4620604,5.553706338
29/12/2022 04:00:00,Woody park,Green Power Inc.,1.826878362,0
29/12/2022 05:00:00,Woody park,Green Power Inc.,2.726658249,3.984629654
29/12/2022 06:00:00,Woody park,Green Power Inc.,0.581765018,0
29/12/2022 07:00:00,Woody park,Green Power Inc.,4.647342138,8.576023453
29/12/2022 08:00:00,Woody park,Green Power Inc.,6.827387374,5.083757758
29/12/2022 09:00:00,Woody park,Green Power Inc.,2.325790544,1.292562034
29/12/2022 10:00:00,Woody park,Green Power Inc.,1.923217019,2.102265318
29/12/2022 11:00:00,Woody park,Green Power Inc.,6.639704577,10.49116507
29/12/2022 12:00:00,Woody park,Green Power Inc.,5.393526857,3.017114791
29/12/2022 13:00:00,Woody park,Green Power Inc.,7.146055889,9.825960877
29/12/2022 14:00:00,Woody park,Green Power Inc.,11.27006794,12.28128301
29/12/2022 15:00:00,Woody park,Green Power Inc.,10.18189331,9.518098809
29/12/2022 16:00:00,Woody park,Green Power Inc.,12.27142549,14.55728559
29/12/2022 17:00:00,Woody park,Green Power Inc.,13.64363386,13.42944737
29/12/2022 18:00:00,Woody park,Green Power Inc.,16.09625326,18.11054218
29/12/2022 19:00:00,Woody park,Green Power Inc.,11.48339232,9.921428852
29/12/2022 20:00:00,Woody park,Green Power Inc.,12.43415148,13.74618713
29/12/2022 21:00:00,Woody park,Green Power Inc.,10.33827962,10.11826881
29/12/2022 22:00:00,Woody park,Green Power Inc.,7.059998598,5.487761711
29/12/2022 23:00:00,Woody park,Green Power Inc.,8.438193139,8.75465979
30/12/2022 00:00:00,Woody park,Green Power Inc.,11.81277351,12.03607378
30/12/2022 01:00:00,Woody park,Green Power Inc.,10.76926964,9.892630606
30/12/2022 02:00:00,Woody park,Green Power Inc.,14.72060738,16.5561685
30/12/2022 03:00:00,Woody park,Green Power Inc.,19.25548298,21.22143219
30/12/2022 04:00:00,Woody park,Green Power Inc.,21.72093114,22.10140003
30/12/2022 05:00:00,Woody park,Green Power Inc.,24.66518245,25.86468529
30/12/2022 06:00:00,Woody park,Green Power Inc.,21.01379524,17.26844651
30/12/2022 07:00:00,Woody park,Green Power Inc.,22.14369062,26.66427014
30/12/2022 08:00:00,Woody park,Green Power Inc.,22.38461637,22.29032996
30/12/2022 09:00:00,Woody park,Green Power Inc.,20.24688512,18.4416465
30/12/2022 10:00:00,Woody park,Green Power Inc.,22.32921222,22.86961267
30/12/2022 11:00:00,Woody park,Green Power Inc.,26.81488094,27.96551712
30/12/2022 12:00:00,Woody park,Green Power Inc.,29.22511253,29.4386852
30/12/2022 13:00:00,Woody park,Green Power Inc.,27.36566459,26.12752365
30/12/2022 14:00:00,Woody park,Green Power Inc.,27.25911935,28.33674531
30/12/2022 15:00:00,Woody park,Green Power Inc.,25.74014482,24.83622469
30/12/2022 16:00:00,Woody park,Green Power Inc.,25.41024385,25.69504394
30/12/2022 17:00:00,Woody park,Green Power Inc.,28.43639466,30
30/12/2022 18:00:00,Woody park,Green Power Inc.,30,30
30/12/2022 19:00:00,Woody park,Green Power Inc.,30,30
30/12/2022 20:00:00,Woody park,Green Power Inc.,30,30
30/12/2022 21:00:00,Woody park,Green Power Inc.,28.30792846,26.99206917
30/12/2022 22:00:00,Woody park,Green Power Inc.,30,30
30/12/2022 23:00:00,Woody park,Green Power Inc.,27.15983853,26.28821477
31/12/2022 00:00:00,Woody park,Green Power Inc.,24.92606454,24.54962901
31/12/2022 01:00:00,Woody park,Green Power Inc.,26.84534378,29.05176606
31/12/2022 02:00:00,Woody park,Green Power Inc.,22.92627642,17.65862177
31/12/2022 03:00:00,Woody park,Green Power Inc.,25.75639282,26.15702786
31/12/2022 04:00:00,Woody park,Green Power Inc.,26.46668337,26.76135739
31/12/2022 05:00:00,Woody park,Green Power Inc.,29.70252027,30
31/12/2022 06:00:00,Woody park,Green Power Inc.,24.89168759,22.42342611
31/12/2022 07:00:00,Woody park,Green Power Inc.,26.56104965,27.45266397
31/12/2022 08:00:00,Woody park,Green Power Inc.,23.41156807,21.06199751
31/12/2022 09:00:00,Woody park,Green Power Inc.,22.75173781,22.86856595
31/12/2022 10:00:00,Woody park,Green Power Inc.,18.86809835,15.72782807
31/12/2022 11:00:00,Woody park,Green Power Inc.,22.66009263,23.71668523
31/12/2022 12:00:00,Woody park,Green Power Inc.,24.93569383,25.87784132
31/12/2022 13:00:00,Woody park,Green Power Inc.,20.62081416,16.14755448
31/12/2022 14:00:00,Woody park,Green Power Inc.,21.11005446,25.88546238
31/12/2022 15:00:00,Woody park,Green Power Inc.,17.94389609,16.74578377
31/12/2022 16:00:00,Woody park,Green Power Inc.,15.65905486,14.62949375
31/12/2022 17:00:00,Woody park,Green Power Inc.,16.1036538,17.24131962
31/12/2022 18:00:00,Woody park,Green Power Inc.,12.00048586,7.224134097
31/12/2022 19:00:00,Woody park,Green Power Inc.,10.03936301,12.14473791
31/12/2022 20:00:00,Woody park,Green Power Inc.,11.27620018,10.49644584
31/12/2022 21:00:00,Woody park,Green Power Inc.,13.12107346,13.41757075
31/12/2022 22:00:00,Woody park,Green Power Inc.,16.1829525,17.06240467
31/12/2022 23:00:00,Woody park,Green Power Inc.,18.57166618,19.28086016
01/01/2023 00:00:00,Woody park,Green Power Inc.,18.78610064,18.73477187
01/01/2023 01:00:00,Woody park,Green Power Inc.,18.91889211,19.09100907
01/01/2023 02:00:00,Woody park,Green Power Inc.,21.31618222,21.65449503
01/01/2023 03:00:00,Woody park,Green Power Inc.,25.98896217,27.38296298
01/01/2023 04:00:00,Woody park,Green Power Inc.,24.49842352,23.19124984
01/01/2023 05:00:00,Woody park,Green Power Inc.,24.72036062,25.2185905
01/01/2023 06:00:00,Woody park,Green Power Inc.,24.18993302,23.87733937
01/01/2023 07:00:00,Woody park,Green Power Inc.,21.80058412,20.99767207
01/01/2023 08:00:00,Woody park,Green Power Inc.,19.13954034,17.95482052
01/01/2023 09:00:00,Woody park,Green Power Inc.,15.08808721,12.87868656
01/01/2023 10:00:00,Woody park,Green Power Inc.,16.08585892,17.50338224
01/01/2023 11:00:00,Woody park,Green Power Inc.,12.97810172,10.69696009
01/01/2023 12:00:00,Woody park,Green Power Inc.,14.25218027,17.3386184
01/01/2023 13:00:00,Woody park,Green Power Inc.,10.00446449,7.832103385
01/01/2023 14:00:00,Woody park,Green Power Inc.,9.972762,10.43049619
01/01/2023 15:00:00,Woody park,Green Power Inc.,11.3373789,11.46136757
01/01/2023 16:00:00,Woody park,Green Power Inc.,12.73732421,13.64101097
01/01/2023 17:00:00,Woody park,Green Power Inc.,16.06547757,16.9995911
01/01/2023 18:00:00,Woody park,Green Power Inc.,20.68431335,23.87527798
01/01/2023 19:00:00,Woody park,Green Power Inc.,19.25829369,15.37418221
